prosumer_id,day,chain_type,region_type,vulnerability_index,energy_generated_kwh,energy_demand_kwh,bid_price,market_clearing_price,expected_REC,rec_allocated,fairness_gap,fairness_score,zk_proof_latency_ms,zk_energy_consumption_kwh,centralized_latency_ms,zkLLM_latency_ms,dao_round,governance_adaptivity_alpha,dao_voting_weight,regulatory_flag,compliance_score,anomaly_type
749,25,Cosmos,semi-urban,0.5337664561792362,22.787285989024532,11.769593715596663,33.30869869059234,47.16868301990493,20.50855739012208,0.0,0.9999999512398686,4.8760131377001414e-08,428.60552283369987,0.0008705023475420677,164.45324585287148,723.7239933843897,16,0.3651967203075632,0.29489657934155156,0,4.8760131377001414e-08,normal
852,234,Ethereum,rural,0.3041746965444232,24.70425264218742,16.62070527977349,28.761159062026355,47.66246978332926,22.23382737796868,0.0,0.9999999550234902,4.497650984980339e-08,389.66814915578453,0.0008929887610646106,125.3889973836728,641.3797649823078,4,0.37381474313393703,0.542891695340769,0,4.497650984980339e-08,normal
824,59,Polkadot,urban,0.517837739402665,22.275656011107003,19.863871102253015,55.229979540756545,42.35902821081902,20.048090409996302,15.891096881802412,0.20735108610494193,0.7926489138950581,506.7100364757048,0.0011451989646069556,124.39534010854814,1050.9267891670456,38,0.38635905747047306,0.8489582311920555,0,0.7926489138950581,normal
689,251,Cosmos,rural,0.7466609087147391,17.697360940904538,21.61651529810605,50.65441751188863,46.05159056985869,15.927624846814085,15.927624846814085,0.0,1.0,309.33942951298394,0.000941980289959797,148.11926575426023,689.282527501339,36,0.28594429782104636,0.5888100053046148,0,1.0,normal
653,335,Polkadot,rural,0.5586924642532988,16.39090891525144,13.108067475123923,47.127903713048596,43.596912127322575,14.751818023726297,10.486453980099139,0.2891415653057362,0.7108584346942638,354.1664220875643,0.000793175589042053,123.55964620428898,790.0551233022641,1,0.34442814523321585,0.6111393217403983,0,0.7108584346942638,normal
701,86,Ethereum,rural,0.41887183922356286,17.735846628929703,19.45564533335564,53.985606970728405,50.37527817161347,15.962261966036733,15.564516266684514,0.0249178766318104,0.9750821233681896,1187.8392035526258,0.0011104442078225213,131.83219720331059,625.8503381796986,34,0.4161310593018793,0.6764880064598501,0,0.9750821233681896,latenc
998,251,Polkadot,urban,0.844922063927097,7.197552803081132,16.696025885631375,49.53154792414439,53.877094648829264,6.477797522773019,0.0,0.9999998456265664,1.5437343359181455e-07,405.4021586638953,0.001344886495899021,173.34408745222058,839.4499734465528,31,0.2850049423727353,0.1451294603394933,0,1.5437343359181455e-07,normal
49,180,Ethereum,urban,0.2874428797947518,6.475623781523025,15.317690155403017,55.24465224826464,53.24075166518312,5.8280614033707225,5.8280614033707225,0.0,1.0,406.49217482730137,0.0009869833280305893,123.6896939503393,529.5523471052728,35,0.13708018774683378,0.12357587840371424,0,1.0,normal
302,207,Ethereum,urban,0.48148692792446013,18.53988403973363,15.989266536848307,57.57608916453296,54.709037345123235,16.685895635760268,12.791413229478646,0.2333996482955065,0.7666003517044935,520.8976044346515,0.001090741613255169,191.12289272586017,481.51898005478097,45,0.24790547787551778,0.23640121671535677,0,0.7666003517044935,normal
881,344,Polkadot,semi-urban,0.9781472706382006,9.428767259581138,14.848308246422736,29.71640280103262,49.73374325761771,8.485890533623024,0.0,0.9999998821573437,1.1784265629977142e-07,416.4056703729814,0.0010346568503776616,151.63737230156576,746.7335788105089,11,0.2512858762672272,0.46051500810697976,0,1.1784265629977142e-07,normal
190,149,Cosmos,urban,0.9673216285226898,21.052979135593702,17.411118254820725,22.13946665274454,50.07932470777213,18.947681222034333,0.0,0.9999999472230963,5.277690373617361e-08,348.8188419522609,0.0009240479797861388,200.2214393730679,678.5638655337136,18,0.4888477107265019,0.7459544824302262,0,5.277690373617361e-08,normal
136,71,Cosmos,rural,0.006284616660992226,25.029808352424613,6.524513024688103,50.687427342113196,56.64112090417514,22.526827517182152,0.0,0.999999955608487,4.4391513021047047e-08,377.79224201893476,0.0008180373842852017,177.27465829870727,714.1162515931379,6,0.35952036570556,0.20660158674869644,0,4.4391513021047047e-08,normal
555,121,Ethereum,rural,0.5322334089322533,17.98737113103558,7.395636957473084,51.306069013066185,43.004231196460665,16.188634017932024,5.916509565978467,0.6345269036317889,0.3654730963682111,433.6731766891705,0.000824087074473381,133.78011892435583,727.5907321674722,44,0.34151009113073966,0.6643361555207575,0,0.3654730963682111,normal
404,253,Polkadot,semi-urban,0.3369192588751594,9.787052324307792,11.477268397786293,48.662587569221444,41.9638628762054,8.808347091877014,8.808347091877014,0.0,1.0,434.11633400472476,0.0011781392748979255,119.66391465696317,700.2408785252557,25,0.2798335802092247,0.3275093715417791,0,1.0,normal
892,93,Ethereum,semi-urban,0.29122386974675996,7.838686140316831,18.910780119442666,41.45870825687779,49.66979798128883,7.054817526285148,0.0,0.9999998582529095,1.417470905096252e-07,480.61126660864227,0.0010750000266717254,109.19095390059255,803.2077324513888,43,0.12234932036095834,0.31454768049272014,0,1.417470905096252e-07,normal
865,256,Polkadot,semi-urban,0.5962521786086805,10.92816416734441,17.05738004090268,40.55797630395319,53.42653756757435,9.83534775060997,0.0,0.9999998983259237,1.0167407626937575e-07,354.16015058928923,0.0012041735234858237,144.2964469410345,655.7199709868513,11,0.4444874413255153,0.6246811388808804,0,1.0167407626937575e-07,normal
602,254,Ethereum,rural,0.44630432319418434,13.670087879021594,15.67353072691059,48.005341051761775,44.836527520476466,12.303079091119434,12.303079091119434,0.0,1.0,477.5712532042307,0.0009711631458744166,154.3479435036905,681.5949699098863,35,0.41316483676036897,0.854902146570689,0,1.0,normal
807,352,Cosmos,semi-urban,0.7328420815506413,10.266352871269152,21.408484722239205,45.20491358255216,50.36690282623599,9.239717584142237,0.0,0.9999998917715957,1.0822840434965286e-07,339.8034362900511,0.0009453851996057976,169.90027146154762,581.4688069766643,14,0.12582969059422686,0.7560338614113159,0,1.0822840434965286e-07,normal
341,288,Ethereum,urban,0.027134190362162913,12.361224685189534,12.754048300130048,57.58480599178913,48.68366846244941,11.12510221667058,10.20323864010404,0.08286337291551236,0.9171366270844876,423.6305196884335,0.0010537211421186561,163.24936333122614,754.1941452014215,31,0.2598509677740578,0.5292395380234528,0,0.9171366270844876,normal
757,309,Ethereum,rural,0.9268908465642467,12.577596466495898,17.138733178100072,51.721194306195784,45.04846710605939,11.319836819846309,11.319836819846309,0.0,1.0,522.0365678887086,0.0007422405721740261,142.18287382242815,737.4574892869571,30,0.4487777153960305,0.8435909711904885,0,1.0,normal
945,59,Polkadot,semi-urban,0.56759329212785,6.290584677469277,13.180021356075173,49.5469050854209,50.558455301881914,5.661526209722349,0.0,0.9999998233692141,1.7663078588636694e-07,397.62660208234803,0.0009240875516119651,183.82303791825063,748.4902460322785,21,0.26918815619093506,0.29230672801911445,0,1.7663078588636694e-07,normal
704,69,Ethereum,urban,0.6840667022149747,8.915417311128698,13.496941596083044,60.018610390931855,41.466095624232665,8.023875580015828,8.023875580015828,0.0,1.0,535.7553243839192,0.0008221938350293631,130.7600077480249,680.9312539526511,49,0.2170586460347683,0.3295330459846805,0,1.0,normal
318,86,Cosmos,semi-urban,0.6045864747118083,8.881939342816088,22.693660560548423,55.96349331593824,52.390270112397126,7.993745408534479,7.993745408534479,0.0,1.0,358.4732994230891,0.0009684210905450722,127.10166933908023,612.4350873944245,3,0.1925720368490639,0.3603399996484057,0,1.0,normal
618,274,Cosmos,urban,0.9891316063096304,14.848453085436306,13.94677617931532,50.96995350172322,54.30234645238622,13.363607776892676,0.0,0.9999999251699137,7.483008634956434e-08,350.6656917726235,0.0007201111421267388,154.40863501468897,667.8917766006585,21,0.19535840797789583,0.5545665417693498,0,7.483008634956434e-08,normal
363,227,Ethereum,urban,0.9862984412963813,19.270546959577594,16.189348926277468,40.430672989076136,46.88379736177846,17.343492263619837,0.0,0.9999999423414888,5.7658511187774764e-08,501.3148430530245,0.0008477590072323707,149.99883911204083,730.814744515251,23,0.19137395074696784,0.718016745870169,0,5.7658511187774764e-08,normal
822,81,Ethereum,urban,0.609891435005298,14.005301257043687,14.913753374270824,58.62074271086233,54.18167726942557,12.60477113133932,11.93100269941666,0.0534534400861929,0.9465465599138071,495.164286858009,0.0011168148255626027,137.40135965237144,837.6355406718948,10,0.14706174900342095,0.932407326923071,0,0.9465465599138071,normal
382,114,Cosmos,rural,0.6839632948230907,14.867614879823417,14.791742998945772,55.93222171033165,52.70257373052098,13.380853391841075,11.833394399156617,0.11564724847675013,0.8843527515232499,333.1658588844961,0.001063195999014668,141.1262131991258,717.9771280458333,32,0.22574344522508716,0.6729645879076147,0,0.8843527515232499,normal
1245,184,Cosmos,urban,0.6185698453701755,13.086153834137175,17.49715370803584,45.558666728137595,45.229183279415864,11.777538450723458,11.777538450723458,0.0,1.0,285.61047820387626,0.000947287272359333,122.5288729949907,725.3857258884112,34,0.4230527720936691,0.3862502000446343,0,1.0,sybil_
1726,280,Cosmos,urban,0.31068092393958635,18.460519535955953,9.7160618723248,52.64456398380796,49.07695326674399,16.61446758236036,7.772849497859841,0.5321637608010944,0.4678362391989056,237.71155238627506,0.0009979408321079681,149.47194654862324,708.6795081449258,11,0.44327103312693183,0.2700247512019297,0,0.4678362391989056,sybil_
344,322,Ethereum,semi-urban,0.1926135564729362,13.3829871721758,9.559572629676897,37.951724165286436,52.582624807210344,12.044688454958221,0.0,0.9999999169758587,8.30241413396493e-08,526.6822564358721,0.0011894557350884511,145.96535495836036,788.2327841736203,27,0.1217069673011249,0.8212100947582155,0,8.30241413396493e-08,normal
549,318,Ethereum,semi-urban,0.4027631518135495,14.019170366076487,14.593901986041754,28.533953323902672,51.85353362935578,12.61725332946884,0.0,0.9999999207434539,7.925654610385635e-08,486.1588991227596,0.0011586244425321381,128.86264029136112,528.13725001984,29,0.31981502087265135,0.6158043142323604,0,7.925654610385635e-08,normal
817,54,Ethereum,urban,0.6827568223016112,31.74275960396379,13.885382338686899,57.13608167064981,43.02782653880827,28.56848364356741,11.10830587094952,0.611169195372401,0.388830804627599,406.5726101739424,0.0008663508626318598,184.02606478207488,721.3287633032822,3,0.43199999037586,0.4368146499389588,0,0.388830804627599,normal
553,197,Ethereum,rural,0.05597735431240225,5.101116525975613,18.508428184931592,45.809513820242174,52.19223417951655,4.5910048733780515,0.0,0.9999997821828097,2.178171902844639e-07,534.5241139712299,0.0010505598487429268,133.43323467841861,788.747985351374,24,0.21075569338553915,0.5477840763540154,0,2.178171902844639e-07,normal
529,293,Cosmos,rural,0.5143052068109943,9.858119495678284,19.91193453552718,39.31475723920937,44.37110149236101,8.872307546110456,0.0,0.999999887289763,1.1271023703240957e-07,279.7137320127766,0.0008085023780733457,143.17644574916412,671.9134529472752,27,0.21612523431757236,0.43112247703055484,0,1.1271023703240957e-07,normal
856,293,Ethereum,urban,0.4083973274063898,14.72637677477683,9.614277196615808,52.567003064351766,41.95055014411598,13.253739097299146,7.691421757292646,0.41967907165615775,0.5803209283438422,509.34720718915275,0.0012233127089471376,138.9545890459575,677.5177160505544,16,0.34695945304255116,0.8338057891962921,0,0.5803209283438422,normal
789,291,Polkadot,rural,0.5274848412856187,12.47338279892083,9.748214126932307,43.15451146371103,52.088980539749976,11.226044519028749,0.0,0.9999999109214374,8.90785626372903e-08,378.39683422631254,0.0012498943764844529,169.10232890148342,638.1247507725601,15,0.31540910889010654,0.6959672677221069,0,8.90785626372903e-08,normal
819,180,Ethereum,rural,0.8602266330915478,5.811146584391042,13.422232487995652,47.931286936863394,49.20894089942977,5.230031925951938,0.0,0.9999998087966148,1.9120338523581637e-07,470.39580159325425,0.0017043130212339287,156.40746331798928,559.2956101690431,19,0.35655726792855946,0.2399272546496417,0,1.9120338523581637e-07,normal
1483,222,Cosmos,rural,0.04761013755705823,15.053228917335524,12.8534577992339,27.7798589126321,50.579595366484085,13.547906025601971,0.0,0.9999999261878608,7.3812139178564e-08,334.4976478777819,0.0009691605146377662,137.92306584501654,832.6522402733516,47,0.1963691497581629,0.8261461560903861,0,7.3812139178564e-08,sybil_
935,274,Ethereum,semi-urban,0.7636240493617018,11.260204284421844,15.376510756696945,49.1706269020324,56.33412192767579,10.13418385597966,0.0,0.9999999013240815,9.86759185472863e-08,555.3544444265623,0.0016570510745995105,124.8867152369823,835.3284299595236,28,0.12627837201496797,1.6971659595580924,0,9.86759185472863e-08,dao_co
183,244,Ethereum,rural,0.6669098919336266,13.080790695374832,19.736454561103564,58.99842002273013,48.85087100313531,11.77271162583735,11.77271162583735,0.0,1.0,536.2242084645005,0.0012220795689601226,177.5960837322075,463.8535781524199,44,0.17136437224968953,0.602180813260705,0,1.0,normal
41,154,Polkadot,urban,0.20384798097312085,9.533606145466933,16.638840592527693,45.3284711515423,45.978186730580255,8.58024553092024,0.0,0.9999998834532323,1.1654676768113603e-07,294.22864056690094,0.0009934807856613454,115.40526102165387,747.7996589853029,6,0.14439520248852467,0.21514996060799801,0,1.1654676768113603e-07,normal
551,304,Ethereum,rural,0.7341836695281027,11.33276595050292,18.3366644696018,54.47934566247335,42.76804119399817,10.199489355452627,10.199489355452627,0.0,1.0,509.9634399775398,0.0012945125303592865,200.63091814824395,743.867962108838,1,0.10362630802022843,0.539340584323847,0,1.0,normal
397,273,Polkadot,rural,0.4963719468789578,17.893267732692465,12.746170048863494,58.73195381883145,54.96846002974214,16.10394095942322,10.196936039090795,0.3668049062283127,0.6331950937716873,395.5642496684057,0.0008810099695091294,144.95634368510756,681.6514852051104,1,0.25633107461317084,0.47731850869386916,0,0.6331950937716873,normal
704,135,Polkadot,rural,0.4810247956777449,13.497255683844003,11.250871446006707,52.31898979938359,51.60730876544949,12.147530115459602,9.000697156805366,0.2590512367282112,0.7409487632717888,386.9913861585494,0.0011085189132548573,139.5924829230648,801.5479727321328,38,0.23565656597917922,0.6919581012107958,0,0.7409487632717888,normal
779,313,Cosmos,rural,0.48307051494669184,14.075938951414056,11.787380068421237,56.285265397193925,51.42958473870703,12.668345056272651,9.42990405473699,0.2556325022343518,0.7443674977656483,348.552687639817,0.0009726658571477177,136.63988420349224,709.7896752596108,20,0.478582692567075,0.6327820188692486,0,0.7443674977656483,normal
494,8,Polkadot,rural,0.9492340622512762,12.723251139303406,13.433483043258217,42.172418396509215,53.18500900950713,11.450926025373064,0.0,0.999999912670826,8.732917400333662e-08,358.1233883601257,0.0010144396870804334,156.6048074876783,713.5923703982824,7,0.2669826785930343,0.2055213414031507,0,8.732917400333662e-08,normal
659,128,Polkadot,urban,0.9443645063367928,15.98556230944062,15.776549944060122,52.292597627471906,57.08554203250257,14.387006078496558,0.0,0.9999999304928403,6.950715969455956e-08,411.84986807499797,0.0007903070838650415,173.40063516790997,841.2368248268722,28,0.46296436282636755,0.6815930830648058,0,6.950715969455956e-08,normal
907,56,Cosmos,rural,0.9136080466852671,7.029907542356227,14.729889388870548,43.87534476789828,45.54618759242242,6.326916788120605,0.0,0.9999998419451566,1.5805484343545118e-07,288.5054293975746,0.0007649399847005035,185.6268574645573,526.7613402674762,2,0.3834797269586073,0.45119120922432354,0,1.5805484343545118e-07,normal
333,126,Cosmos,rural,0.8867420735450939,11.988075667302821,12.181072133457448,45.00323853069893,45.283231927218615,10.789268100572539,0.0,0.9999999073153159,9.268468414980191e-08,453.52282706304715,0.0011604645440622262,143.19206316095153,776.629585122413,49,0.4740590189489263,0.6775359908046995,0,9.268468414980191e-08,normal
1338,159,Polkadot,semi-urban,0.03758809157106824,28.748326632581225,14.981060585895081,46.070871522442836,49.111430495560626,25.873493969323103,0.0,0.9999999613504089,3.86495910831286e-08,363.4412581634881,0.0010784676880432388,149.6542533908305,611.1215253596857,5,0.21802845798362808,0.3380814033728564,0,3.86495910831286e-08,sybil_
558,59,Polkadot,rural,0.40059492711214273,6.1706924379598735,12.343056004276114,60.946478525525436,45.2447024925795,5.553623194163887,5.553623194163887,0.0,1.0,423.75838409418265,0.000990507483062374,155.63385742611487,723.434464885509,7,0.4302932217003661,0.25481271423040114,0,1.0,normal
557,58,Polkadot,urban,0.8948770635256542,9.296732285385712,8.944536742131628,56.940497138692514,50.865107123275735,8.367059056847141,7.155629393705303,0.14478558238033334,0.8552144176196667,366.2940750088022,0.0010712901105611485,98.39864422045011,690.5474265191765,8,0.22057884321176435,0.9735072181680928,0,0.8552144176196667,normal
1,140,Ethereum,rural,0.7551265556609251,17.507491139582566,18.329259146400812,30.78617095468396,47.9342739581392,15.756742025624309,0.0,0.9999999365351077,6.346489234143604e-08,431.798392365055,0.0012464950090887916,135.09667489289464,465.82341156562137,43,0.1767832363372481,0.4491310717088244,0,6.346489234143604e-08,normal
168,176,Cosmos,urban,0.45665980232840386,32.2106099728367,14.722148544595935,60.89585399351289,52.451007477493754,28.98954897555303,11.77771883567675,0.5937253304860223,0.4062746695139777,389.3028565109385,0.0007319752697872792,159.8573340865201,891.7753729935209,49,0.268117352581003,0.2713157112141176,0,0.4062746695139777,normal
620,108,Cosmos,urban,0.7732530372171661,19.447091226594825,15.369768303902807,63.990215040877956,48.362615288719155,17.502382103935343,12.295814643122247,0.2974776308971559,0.7025223691028442,352.8162408253166,0.0004275654386483376,175.21717345138163,712.3002903916732,48,0.14550970222271015,0.5775028190985504,0,0.7025223691028442,normal
19,211,Ethereum,rural,0.20818582581362077,16.749482544410093,16.234552277447335,49.483457795135735,51.41564426751755,15.074534289969083,0.0,0.9999999336629634,6.633703664160606e-08,1171.087399771483,0.0011835262620890031,131.35969131990805,800.1993542972191,28,0.48652230772123606,0.5954962056798512,0,6.633703664160606e-08,latenc
332,74,Ethereum,urban,0.5997992454427936,15.304935130403418,14.215430776354673,51.74296842254326,47.014038617806804,13.774441617363077,11.37234462108374,0.17438796349199834,0.8256120365080016,581.3610155136887,0.0013066060887573204,150.88959780918702,801.4576452972285,40,0.29171855143659375,0.4055562976210154,0,0.8256120365080016,normal
584,167,Ethereum,urban,0.5329982818916604,18.813818543576936,16.48591665103339,55.78255521167301,51.97151492940474,16.932436689219244,13.188733320826712,0.22109653890981804,0.7789034610901819,502.12369223694236,0.0016015255844845976,129.10980544267605,717.0099801845031,25,0.1537822844762153,0.32682601605134115,0,0.7789034610901819,normal
456,357,Ethereum,urban,0.5735470220107426,14.5218102942307,24.73140673732977,66.12982534778963,53.58043247941673,13.06962926480763,13.06962926480763,0.0,1.0,408.20174291590746,0.0010209269953684072,151.5128626406921,777.3256411159799,46,0.12767002832341842,0.3873801587492224,0,1.0,normal
957,304,Ethereum,semi-urban,0.7217954199464544,14.547615019145947,20.68478176360759,38.18320714696783,48.91377019224795,13.092853517231353,0.0,0.9999999236224616,7.63775384049481e-08,426.41697885475986,0.0011829542595658633,140.72071786228048,668.1920576889527,23,0.4994792265307655,0.8357456786682027,0,7.63775384049481e-08,normal
109,233,Polkadot,urban,0.9498020912480771,12.460487152749524,11.411702650329383,50.692267570973144,52.70023371958723,11.214438437474572,0.0,0.9999999108292479,8.91707521155638e-08,428.9269754546031,0.0008839595900911837,177.57718460020132,718.302660163,22,0.35207501446752587,0.5936867707894543,0,8.91707521155638e-08,normal
268,327,Ethereum,rural,0.2640117679469772,14.283475774560905,6.202587679888049,44.18265813632864,48.14519144214915,12.855128197104815,0.0,0.999999922210039,7.778996102825175e-08,514.954133612953,0.0010342234943999649,155.92049331887839,592.3093750012707,25,0.26492128276095867,0.41507797830519744,0,7.778996102825175e-08,normal
445,182,Polkadot,rural,0.7580507753666297,11.78309017997481,19.916444626788838,64.40312964790873,45.50162443879377,10.604781161977328,10.604781161977328,0.0,1.0,413.7801518107397,0.0013917760680415307,198.66898388317975,771.0236647036076,1,0.1766922423713556,0.8992090678540524,0,1.0,normal
240,122,Ethereum,rural,0.6451409688105455,9.72894771422007,17.410817732122485,54.507194028455196,52.96609051803145,8.756052942798062,8.756052942798062,0.0,1.0,461.56081121620684,0.0007824372000075715,160.02422868730486,915.4993156256102,33,0.23371920022487847,0.37163435291363356,0,1.0,normal
929,334,Ethereum,urban,0.6951450674263296,24.169025425700198,17.66769889616714,41.67978476713694,50.63977907109189,21.75212288313018,0.0,0.9999999540274777,4.597252234450622e-08,464.70455821274135,0.0012188102865458125,145.93411250482112,716.3019627255678,33,0.46031295865205346,0.7063750131912994,0,4.597252234450622e-08,normal
301,203,Polkadot,rural,0.42891966501004,11.890454076896113,12.155445381700147,59.00736426452798,55.177635969245486,10.701408669206502,9.724356305360118,0.09130127656526134,0.9086987234347387,385.905628002481,0.0008677426531594483,162.98719401007676,694.0883584234252,45,0.30870306091387256,0.7264868481517001,0,0.9086987234347387,normal
602,29,Cosmos,urban,0.9445785962633931,5.894991293038836,11.947271139664252,48.035794588059304,44.28957848638347,5.305492163734953,5.305492163734953,0.0,1.0,472.0920666201792,0.0007478839281296652,141.61765754128177,530.8190425186856,14,0.21335135635254843,0.5621587264041804,0,1.0,normal
103,202,Polkadot,urban,0.4796562499875967,12.983501688867705,15.782051335482988,57.60572446412311,48.585152915562325,11.685151519980934,11.685151519980934,0.0,1.0,1007.9124261938227,0.0009484154614010892,145.56347047789478,882.2340452408806,1,0.4656023966094077,0.9205691366918208,0,1.0,latenc
988,93,Polkadot,urban,0.12159178939911985,9.004959343829926,16.751687338533884,25.595539885338447,47.56286096047175,8.104463409446934,0.0,0.9999998766112171,1.2338878285778065e-07,470.3600911559003,0.0010854983952897155,179.91229754172966,704.4563418980442,39,0.4393519306129524,0.6332213170923502,0,1.2338878285778065e-07,normal
250,329,Polkadot,urban,0.6806929805515889,5.366215843534103,25.235221730234844,51.93385695771503,49.61198377390867,4.829594259180693,4.829594259180693,0.0,1.0,376.6371980518031,0.0013600921405486444,112.56732099426016,704.981925141519,24,0.18488176467206863,0.9680744413075943,0,1.0,normal
453,356,Ethereum,semi-urban,0.12886911376252175,10.724275561500338,19.07603410889451,43.72575776439828,43.823180284211055,9.651848005350304,0.0,0.9999998963929089,1.0360709112866573e-07,565.774910534287,0.0011388340137522272,146.57425174601838,773.2343998366638,12,0.2865522705580899,0.11053671287219606,0,1.0360709112866573e-07,normal
520,176,Ethereum,rural,0.32267500121432924,30.70613021921151,16.2696148216827,73.61380167180184,55.49756378552255,27.63551719729036,13.015691857346162,0.5290230215902975,0.47097697840970254,1111.491152269762,0.0009934511174273131,167.5140498035126,691.5588041095028,13,0.4012935204440228,0.5944513452477433,0,0.47097697840970254,latenc
153,330,Ethereum,urban,0.22800567735781263,9.242645227175347,1.13926894628632,31.001666201913437,48.879783232861655,8.318380704457812,0.0,0.9999998797843096,1.202156904023255e-07,393.61041930963785,0.0014634659735832903,136.68944287341836,684.1968424872865,23,0.14829969576617016,0.6642293925915855,0,1.202156904023255e-07,normal
1541,211,Polkadot,semi-urban,0.5389343938906224,8.275371269755357,16.269193210423452,51.68442515683364,40.28521319097007,7.447834142779822,7.447834142779822,0.0,1.0,316.943576216824,0.0008529898730539405,142.80270037361677,715.0777650785336,4,0.30281526711460627,0.16476191906168608,0,1.0,sybil_
174,184,Polkadot,urban,0.3475038832282482,5.779010989619825,15.731426509022771,48.72594035737442,42.68042931548385,5.201109890657842,5.201109890657842,0.0,1.0,341.81690330641777,0.0007266870754952682,115.72568454817878,774.421974299521,34,0.2446464710700001,0.32926457107347784,0,1.0,normal
343,95,Polkadot,rural,0.1598532368367509,25.106837975226227,9.377204643109618,42.76004334822591,47.95791174797809,22.596154177703607,0.0,0.9999999557446834,4.425531663354576e-08,365.12968059051644,0.0010212647272370371,160.12097910815726,903.6229234574331,38,0.3179858256903297,0.6608147900368587,0,4.425531663354576e-08,normal
670,273,Ethereum,semi-urban,0.7908143644177031,9.337213399980438,18.086496836396414,45.71984503971592,43.477516069149274,8.403492059982394,8.403492059982394,0.0,1.0,381.9361460353147,0.0009768123447381843,149.65019058569152,793.1060577879958,27,0.30081384523793697,0.9746731943078119,0,1.0,normal
431,137,Cosmos,semi-urban,0.4684916204381272,13.371293947407638,21.563232704602104,48.089126722381806,50.94977248237666,12.034164552666875,0.0,0.999999916903254,8.30967460396792e-08,359.5398904246841,0.0007391005966131194,210.18525423118678,714.150960779667,32,0.1855076260928028,0.9480424321435247,0,8.30967460396792e-08,normal
727,237,Ethereum,urban,0.4544490395884294,11.658078891358008,24.695787011644516,34.01053029860324,55.74724196530796,10.492271002222207,0.0,0.999999904691758,9.530824196524179e-08,1286.8762413427228,0.0013873075296039882,168.68729811470962,679.339777489882,43,0.3651612500793088,0.5314883035918027,0,9.530824196524179e-08,latenc
689,353,Ethereum,rural,0.8863629534042013,15.870935255386769,15.665737108703064,48.103280500932,46.35409313951751,14.283841729848092,12.532589686962453,0.12260370517984999,0.87739629482015,451.745168136181,0.0009377898388401758,136.56599504211516,566.9817485736919,27,0.13342651407052053,0.2588789962128501,0,0.87739629482015,normal
687,265,Ethereum,urban,0.53882436044413,15.187452797061844,12.310813604428859,45.042751138293575,52.42244444385695,13.66870751735566,0.0,0.9999999268401987,7.31598013281598e-08,441.4655001274299,0.0011442965110883426,121.0743490766733,751.596357254251,1,0.21599472991872593,0.16695871727191808,0,7.31598013281598e-08,normal
852,135,Polkadot,urban,0.7098960958650233,3.3475033278539916,21.16534531895472,52.33134929071686,56.64173567061111,3.0127529950685927,0.0,0.9999996680777781,3.319222219300144e-07,333.77272263361186,0.0008725951155806244,160.9016849575318,593.5925002111211,12,0.21103782802985985,0.536116665889038,0,3.319222219300144e-07,normal
850,144,Ethereum,rural,0.32806542763625424,11.954064239679479,11.154561185464715,51.868372229357966,34.41709786285152,10.758657815711532,8.923648948371772,0.1705611172147204,0.8294388827852797,442.4976971486788,0.001272431154540876,115.1808582047288,634.7837146658873,7,0.44952486085590926,0.5879374700912072,0,0.8294388827852797,normal
658,19,Polkadot,semi-urban,0.5612894904699116,13.387876124106072,15.908678640211127,52.7609445369402,48.598603438230064,12.049088511695464,12.049088511695464,0.0,1.0,448.7797385298984,0.0007956069065534282,146.41588276975867,825.7696091855668,39,0.4970896996946834,0.721892997083792,0,1.0,normal
962,231,Cosmos,urban,0.7264146863060654,5.131756406839124,9.153819284204989,34.53748486536723,46.7574449843553,4.618580766155212,0.0,0.9999997834833179,2.1651668213884534e-07,396.5160072719517,0.0010249382514670089,154.75901197381708,675.3683003479423,7,0.1809386615449888,1.4852259054253578,0,2.1651668213884534e-07,dao_co
324,134,Ethereum,urban,0.29647200331473333,26.109584973877475,20.6640470194653,48.46036030686586,46.244606924651144,23.49862647648973,16.53123761557224,0.2965019496516692,0.7034980503483308,497.52858291134214,0.0014703351889092697,137.646023715996,711.1555996047398,16,0.3338658022489201,0.3912118248245636,0,0.7034980503483308,normal
990,114,Polkadot,urban,0.6885341486961611,15.54178132142988,12.043360354326158,48.21752305956709,52.663144649489055,13.987603189286892,0.0,0.9999999285081287,7.14918713118351e-08,464.89620841006376,0.0010057604519748342,149.47741289092602,781.1660307192205,28,0.43620476849348777,0.8800985923309539,0,7.14918713118351e-08,normal
673,139,Ethereum,urban,0.5687631638451323,23.38792345687991,19.449254703564108,49.40096664947421,46.626036738754635,21.04913111119192,15.559403762851288,0.26080540135057245,0.7391945986494275,582.7041013738018,0.000996647374207116,155.36527021970286,640.960347162239,46,0.18721291559600173,1.3848415830998815,0,0.7391945986494275,dao_co
639,125,Ethereum,urban,0.43419316317242007,12.65508200196631,15.374325684975037,45.46365961027515,50.96371452192428,11.389573801769679,0.0,0.9999999122004098,8.779959015381422e-08,479.7707824230015,0.0014113357375821662,168.88239616921078,733.3730258240247,50,0.47387045970550057,0.22758126146198077,0,8.779959015381422e-08,normal
420,204,Ethereum,semi-urban,0.7129695616466126,12.387998489386398,17.901170758713242,33.564023681685775,51.12162736091577,11.149198640447759,0.0,0.9999999103074632,8.969253684210088e-08,580.7568478968524,0.0013012729348017664,161.27235374520652,740.86114394573,42,0.30730853785293644,0.4631576570080641,0,8.969253684210088e-08,normal
